station_id,hora,ocupacion_historica_estacion_hora
43,17,0.0526315789375
43,18,0.078947368425
43,19,0.0657894736875
43,20,0.1315789473625
43,22,0.1842105263125
43,23,0.1842105263125
43,5,0.19736842105
43,9,0.0526315789375
43,11,0.1052631578875
43,21,0.08771929825000001
44,21,0.02272727273
44,5,0.1136363636
45,5,0.1153846154
46,9,0.3846153846
46,11,0.4615384615
48,21,0.0
48,8,0.04761904762
48,0,0.04545454545
49,9,0.1724137931
49,11,0.0
49,8,0.1228070175
49,0,0.2068965517
50,14,0.12280701753333334
50,15,0.1403508772
50,16,0.17738791423333333
50,17,0.14424951268666666
50,18,0.10916179338666666
50,19,0.1857585139333333
50,20,0.19785575048333334
50,21,0.1968810916
50,22,0.21539961013333334
50,23,0.23489278753333334
50,5,0.30555555555
50,6,0.2192982456
50,7,0.19298245612499998
50,8,0.137426900575
50,9,0.109649122825
50,10,0.109649122825
50,11,0.026315789475
50,12,0.05263157895
50,13,0.1081871345
51,9,0.0
51,11,0.03846153846
52,5,0.13795093793666668
52,21,0.1941558441525
52,14,0.31336898393333334
52,15,0.14458874460333335
52,16,0.2152958153
52,17,0.2337662337666667
52,18,0.33968253966666667
52,19,0.47821067823333335
52,20,0.37261904760000003
52,22,0.19105339104666666
52,23,0.18152958153666668
52,6,0.19177489175
52,7,0.22034632035
52,8,0.26470588235000003
52,9,0.3043290043
52,10,0.25982142855
52,11,0.278125
52,12,0.26383928570000004
52,13,0.40462184875
53,9,0.04545454545
53,11,0.1363636364
55,14,0.18978605935333334
55,15,0.26501035196666667
55,16,0.14630779847333333
55,17,0.3553359684
55,18,0.3516469038
55,19,0.4624505929
55,20,0.5096179183
55,21,0.5559288537666667
55,22,0.5954545454666667
55,23,0.6121212121333334
55,5,0.5239130435
55,6,0.41363636365
55,7,0.35869565215
55,8,0.34782608697
55,9,0.28260869567
55,10,0.347826086935
55,11,0.30434782607
55,12,0.28260869567
55,13,0.28557312255
56,13,0.0
56,5,0.1428571429
57,0,0.2173913043
57,8,0.4090909091
58,14,0.32330627014499996
58,15,0.24432889373833333
58,16,0.17471720489333334
58,17,0.11085264245666666
58,18,0.16115520281333331
58,19,0.23383354617666666
58,20,0.22311926048666667
58,21,0.21015781792166666
58,22,0.15614395183833332
58,23,0.13908045977666667
58,5,0.0727513227375
58,6,0.12665343915000002
58,7,0.307870370375
58,8,0.36915343916000004
58,9,0.274470899475
58,10,0.37103174605
58,11,0.26296296295
58,12,0.2265211640125
58,13,0.30295566504
58,0,0.07142857143
59,9,0.1923076923
59,11,0.1923076923
60,0,0.01851851852
60,6,0.037606837604
60,7,0.045014245012
60,8,0.11443494776333334
60,10,0.349287749288
60,12,0.330199430214
60,13,0.341168091175
60,14,0.311609686605
60,15,0.302350427325
60,16,0.2556980056825
60,17,0.2642450142425
60,18,0.1819800569675
60,19,0.248931623925
60,20,0.152777777775
60,22,0.1435185185225
60,23,0.124999999995
60,5,0.056623931625
60,9,0.375
60,11,0.480769230775
60,21,0.19230769233333334
62,5,0.1714285714
62,21,0.02941176471
62,0,0.1283422459775
62,8,0.2727272727
