station_id,hora,dia_semana,historico_estacion_hora_dia
116,12,2,0.5652173913
116,13,2,0.64
116,14,2,0.3333333333
116,15,2,0.5833333333
116,16,2,0.2916666667
116,17,2,0.2608695652
116,18,2,0.04545454545
116,19,2,0.2173913043
116,20,2,0.0
116,21,2,0.08695652174
116,22,2,0.3913043478
116,23,2,0.347826087
116,5,3,0.4347826087
116,6,3,0.5652173913
116,7,3,0.347826087
116,8,3,0.4782608696
116,9,3,0.0
116,10,3,0.08695652174
116,11,3,0.125
116,12,3,0.5416666667
117,5,6,0.5384615385
117,0,0,0.8333333333
117,0,1,0.08333333333
117,8,1,0.12
117,0,2,0.36
117,0,3,0.1851851852
117,13,3,0.1538461538
118,21,6,0.9
118,13,3,0.06666666667
119,14,3,0.962962963
119,15,3,0.8888888889
119,16,3,0.4814814815
119,17,3,0.03571428571
119,18,3,0.1111111111
119,19,3,0.1481481481
119,20,3,0.07407407407
119,21,3,0.0
119,22,3,0.0
119,23,3,0.0
119,5,4,0.06896551724
119,6,4,0.06896551724
119,7,4,0.0
119,8,4,0.5185185185
119,9,4,0.75
119,10,4,1.0
119,11,4,0.4827586207
119,12,4,0.6785714286
119,13,4,0.8214285714
119,14,4,0.5714285714
119,15,4,0.0
119,16,4,0.0
119,17,4,0.0
119,18,4,0.7777777778
119,19,4,0.1785714286
119,20,4,0.3333333333
119,21,4,0.3
119,22,4,0.1379310345
119,23,4,0.1034482759
119,5,5,0.0
119,6,5,0.0
119,7,5,0.03225806452
119,8,5,0.06451612903
119,9,5,0.03225806452
119,10,5,0.03225806452
119,11,5,0.06451612903
119,12,5,0.09677419355
119,13,5,0.06451612903
119,14,5,0.0
119,15,5,0.03225806452
119,16,5,0.1290322581
119,17,5,0.09677419355
119,18,5,0.1290322581
119,19,5,0.0
119,20,5,0.06896551724
119,21,5,0.1851851852
119,22,5,0.1538461538
119,23,5,0.2962962963
121,0,0,0.2380952381
121,0,1,0.1304347826
121,8,1,0.2173913043
121,0,2,0.08695652174
121,0,3,0.5789473684
122,21,6,0.0
123,14,3,0.75
123,15,3,0.85
123,16,3,0.8421052632
123,17,3,0.4210526316
123,18,3,0.1363636364
123,19,3,0.1818181818
123,20,3,0.09090909091
123,21,3,0.3636363636
123,22,3,0.5454545455
123,23,3,0.1818181818
123,5,4,0.04545454545
123,6,4,0.04545454545
123,7,4,0.0
123,8,4,0.1363636364
123,9,4,0.8636363636
123,10,4,0.8636363636
123,11,4,0.4090909091
123,12,4,0.2727272727
123,13,4,0.2608695652
123,14,4,0.3043478261
123,15,4,0.1304347826
123,16,4,0.2173913043
123,17,4,0.5
123,18,4,0.04545454545
123,19,4,0.347826087
123,20,4,0.652173913
123,21,4,0.7826086957
123,22,4,1.0
123,23,4,0.6086956522
123,5,5,0.2173913043
123,6,5,0.2173913043
123,7,5,0.2608695652
123,8,5,0.3913043478
123,9,5,0.6363636364
123,10,5,0.3043478261
123,11,5,0.3913043478
123,12,5,0.2608695652
123,13,5,0.08695652174
123,14,5,0.04347826087
123,15,5,0.0
123,16,5,0.1739130435
123,17,5,0.1304347826
123,18,5,0.1739130435
123,19,5,0.1739130435
123,20,5,0.4347826087
123,21,5,0.5217391304
123,22,5,0.5217391304
123,23,5,0.5652173913
123,9,6,0.2608695652
123,11,6,0.2173913043
124,14,3,0.3023255814
124,15,3,0.02380952381
124,16,3,0.2380952381
124,17,3,0.0
124,18,3,0.1428571429
124,19,3,0.5365853659
124,20,3,0.4523809524
124,21,3,0.4047619048
124,22,3,0.380952381
124,23,3,0.2142857143
124,5,4,0.1904761905
124,6,4,0.1666666667
124,7,4,0.0243902439
124,8,4,0.1904761905
124,9,4,0.1666666667
124,10,4,0.3095238095
124,11,4,0.3333333333
124,12,4,0.2857142857
124,13,4,0.3488372093
124,14,4,0.2142857143
124,15,4,0.0
124,16,4,0.0
124,17,4,0.1463414634
124,18,4,0.2682926829
124,19,4,0.4390243902
124,20,4,0.4146341463
124,21,4,0.3953488372
124,22,4,0.3023255814
124,23,4,0.2558139535
124,5,5,0.2093023256
124,6,5,0.2093023256
124,7,5,0.2093023256
124,8,5,0.2325581395
124,9,5,0.2558139535
124,10,5,0.2558139535
124,11,5,0.2558139535
124,12,5,0.3023255814
124,13,5,0.1860465116
124,14,5,0.0243902439
124,15,5,0.0
124,16,5,0.0
124,17,5,0.02380952381
124,18,5,0.1428571429
124,19,5,0.119047619
124,20,5,0.1219512195
124,21,5,0.09523809524
124,22,5,0.07142857143
124,23,5,0.07142857143
125,21,6,0.24
127,0,0,0.4
127,0,1,0.4
127,8,1,0.4
127,0,2,0.4
127,0,3,0.125
129,21,6,0.30000000000000004
129,8,0,0.7428571429
129,0,5,0.1935483871
132,6,6,0.7586206897
132,7,6,0.7586206897
132,8,6,0.6206896552
132,10,6,0.5
132,12,6,0.5714285714
132,13,6,0.3571428571
132,14,6,0.03571428571
132,15,6,0.1071428571
132,16,6,0.1428571429
132,17,6,0.4642857143
132,18,6,0.5
132,19,6,0.6071428571
132,20,6,0.6071428571
132,22,6,0.5
132,23,6,0.4642857143
132,5,0,0.9285714286
132,6,0,0.8928571429
132,7,0,0.9285714286
132,9,0,0.5357142857
132,10,0,0.3214285714
132,11,0,0.25
132,12,0,0.3225806452
132,13,0,0.5333333333
132,14,0,0.5357142857
132,15,0,0.5925925926
132,16,0,0.5185185185
132,17,0,0.6666666667
132,18,0,0.3703703704
132,19,0,0.4444444444
132,20,0,0.4074074074
132,21,0,0.4074074074
132,22,0,0.2222222222
132,23,0,0.4444444444
132,5,1,0.4444444444
132,6,1,0.3703703704
132,7,1,0.3703703704
132,9,1,0.2592592593
132,10,1,0.3333333333
132,11,1,0.3333333333
132,12,1,0.4074074074
132,13,1,0.3333333333
132,14,1,0.4444444444
132,15,1,0.2592592593
132,16,1,0.4074074074
132,17,1,0.4444444444
132,18,1,0.3333333333
132,19,1,0.3703703704
132,20,1,0.2592592593
132,21,1,0.3703703704
132,22,1,0.3333333333
132,23,1,0.4814814815
132,5,2,0.3703703704
132,6,2,0.2592592593
132,7,2,0.2222222222
132,8,2,0.0
132,9,2,0.0
132,10,2,0.0
132,11,2,0.2142857143
132,12,2,0.2333333333
132,13,2,0.06896551724
132,14,2,0.03448275862
132,15,2,0.0
132,16,2,0.1428571429
132,17,2,0.2142857143
132,18,2,0.3666666667
132,19,2,0.4482758621
132,20,2,0.3928571429
132,21,2,0.4285714286
132,22,2,0.5714285714
132,23,2,0.5714285714
132,5,3,0.5357142857
132,6,3,0.5714285714
132,7,3,0.4285714286
132,8,3,0.0
132,9,3,0.0
132,10,3,0.3793103448
132,11,3,0.4285714286
132,12,3,0.2962962963
132,0,4,0.7586206897
132,0,6,0.2903225806
133,9,6,0.1578947368
133,11,6,0.1666666667
134,14,3,0.125
134,15,3,0.3125
134,16,3,0.390625
134,17,3,0.1343283582
134,18,3,0.5147058824
134,19,3,0.1641791045
134,20,3,0.1911764706
134,21,3,0.3432835821
134,22,3,0.3731343284
134,23,3,0.4328358209
134,5,4,0.8507462687
134,6,4,0.8507462687
134,7,4,0.5909090909
134,8,4,0.1538461538
134,9,4,0.0
134,10,4,0.2461538462
134,11,4,0.06153846154
134,12,4,0.06060606061
134,13,4,0.1304347826
134,14,4,0.2173913043
134,15,4,0.3623188406
134,16,4,0.4264705882
134,17,4,0.1470588235
134,18,4,0.4328358209
134,19,4,0.4117647059
134,20,4,0.4117647059
134,21,4,0.4117647059
134,22,4,0.4117647059
134,23,4,0.4117647059
134,5,5,0.0
134,6,5,0.0
134,7,5,0.9705882353
134,8,5,0.9705882353
134,9,5,0.9852941176
134,10,5,0.9253731343
134,11,5,0.8333333333
134,12,5,0.8939393939
134,13,5,0.9393939394
134,14,5,0.9384615385
134,15,5,1.0
134,16,5,1.0
134,17,5,0.8923076923
134,18,5,0.9230769231
134,19,5,0.9104477612
134,20,5,0.5
134,21,5,0.5882352941
134,22,5,0.6029411765
134,23,5,0.6323529412
137,13,3,0.8
137,5,6,0.3846153846
138,5,6,0.45
138,9,6,0.45
138,11,6,0.55
138,13,3,0.2380952381
139,9,6,0.3333333333
139,11,6,0.1666666667
139,21,6,0.3043478261
140,13,3,0.08695652174
140,0,5,0.9615384615
140,21,6,0.84
140,8,0,0.652173913
141,5,6,0.7042253521
142,13,3,0.0
144,21,6,0.4
144,13,3,0.4761904762
146,0,4,0.1153846154
146,0,6,0.1153846154
146,6,6,0.3846153846
146,7,6,0.3846153846
146,8,6,0.4230769231
146,10,6,0.4230769231
146,12,6,0.5
146,13,6,0.1923076923
146,14,6,0.0
146,15,6,0.0
146,16,6,0.08
146,17,6,0.08
146,18,6,0.12
146,19,6,0.12
146,20,6,0.12
146,22,6,0.4
146,23,6,0.48
146,5,0,0.52
146,6,0,0.52
146,7,0,0.44
146,9,0,0.24
146,10,0,0.28
146,11,0,0.12
146,12,0,0.2413793103
146,13,0,0.25
146,14,0,0.3571428571
146,15,0,0.1071428571
146,16,0,0.1785714286
146,17,0,0.3571428571
146,18,0,0.4814814815
146,19,0,0.3333333333
146,20,0,0.5925925926
146,21,0,0.6296296296
146,22,0,0.5185185185
146,23,0,0.4444444444
146,5,1,0.4814814815
146,6,1,0.4814814815
146,7,1,0.4230769231
146,9,1,0.5555555556
146,10,1,0.3333333333
146,11,1,0.2222222222
146,12,1,0.2222222222
146,13,1,0.2592592593
146,14,1,0.2592592593
146,15,1,0.2222222222
146,16,1,0.2962962963
146,17,1,0.07407407407
146,18,1,0.03846153846
146,19,1,0.2307692308
146,20,1,0.1538461538
146,21,1,0.3076923077
146,22,1,0.2307692308
146,23,1,0.3076923077
146,5,2,0.3846153846
146,6,2,0.3846153846
146,7,2,0.2692307692
146,8,2,0.28
146,9,2,0.16
146,10,2,0.16
146,11,2,0.03846153846
146,12,2,0.2692307692
146,13,2,0.3333333333
146,14,2,0.3846153846
146,15,2,0.1923076923
146,16,2,0.2307692308
146,17,2,0.2307692308
146,18,2,0.3214285714
146,19,2,0.2962962963
146,20,2,0.2592592593
146,21,2,0.2592592593
146,22,2,0.3846153846
146,23,2,0.4615384615
146,5,3,0.6153846154
146,6,3,0.6153846154
146,7,3,0.4230769231
146,8,3,0.2
146,9,3,0.12
146,10,3,0.08333333333
146,11,3,0.2083333333
146,12,3,0.08695652174
148,5,6,0.1481481481
148,13,3,0.8148148148
149,21,6,0.1923076923
149,13,3,0.4615384615
150,13,3,0.4090909091
150,0,4,0.0
150,0,5,0.2727272727
150,0,6,0.08695652174
150,6,6,0.1304347826
150,7,6,0.1304347826
150,8,6,0.1304347826
150,10,6,0.1304347826
150,12,6,0.0
150,13,6,0.04347826087
150,14,6,0.0
150,15,6,0.04347826087
150,16,6,0.04347826087
150,17,6,0.04347826087
150,18,6,0.04347826087
150,19,6,0.04347826087
150,20,6,0.04347826087
150,22,6,0.04347826087
150,23,6,0.04347826087
150,5,0,0.04347826087
150,6,0,0.04347826087
150,7,0,0.04347826087
150,8,0,0.1739130435
150,9,0,0.2608695652
150,10,0,0.1304347826
150,11,0,0.1304347826
150,12,0,0.3043478261
150,13,0,0.4347826087
150,14,0,0.3913043478
150,15,0,0.4782608696
150,16,0,0.4347826087
150,17,0,0.0
150,18,0,0.0
150,19,0,0.0
150,20,0,0.2173913043
150,21,0,0.3043478261
150,22,0,0.3043478261
150,23,0,0.3043478261
150,5,1,0.3043478261
150,6,1,0.3043478261
150,7,1,0.3043478261
150,9,1,0.3043478261
150,10,1,0.3913043478
150,11,1,0.3913043478
150,12,1,0.4347826087
150,13,1,0.3913043478
150,14,1,0.347826087
150,15,1,0.2608695652
150,16,1,0.347826087
150,17,1,0.2608695652
150,18,1,0.2608695652
150,19,1,0.2608695652
150,20,1,0.2173913043
150,21,1,0.2173913043
150,22,1,0.2173913043
150,23,1,0.2173913043
150,5,2,0.04347826087
150,6,2,0.08695652174
150,7,2,0.08695652174
150,8,2,0.1739130435
150,9,2,0.2608695652
150,10,2,0.1739130435
150,11,2,0.08695652174
150,12,2,0.3043478261
150,13,2,0.6956521739
150,14,2,0.652173913
150,15,2,0.4347826087
150,16,2,0.4782608696
150,17,2,0.0
150,18,2,0.0
150,19,2,0.04347826087
150,20,2,0.2608695652
150,21,2,0.0
150,22,2,0.0
150,23,2,0.0
150,5,3,0.0
150,6,3,0.0
150,7,3,0.0
150,8,3,0.2173913043
150,9,3,0.6818181818
150,10,3,0.9545454545
150,11,3,0.9565217391
150,12,3,1.0
152,5,6,0.5571428571
152,13,3,0.0
153,6,6,0.1818181818
153,7,6,0.1818181818
153,8,6,0.1363636364
153,10,6,0.3181818182
153,12,6,0.04545454545
153,13,6,0.0
153,14,6,0.3043478261
153,15,6,0.3913043478
153,16,6,0.4347826087
153,17,6,0.5652173913
153,18,6,0.5217391304
153,19,6,0.347826087
153,20,6,0.3913043478
153,21,6,0.2173913043
153,22,6,0.1739130435
153,23,6,0.08695652174
153,5,0,0.08695652174
153,6,0,0.0
153,7,0,0.08695652174
153,9,0,0.4782608696
153,10,0,0.6086956522
153,11,0,0.4347826087
153,12,0,0.5652173913
153,13,0,0.5454545455
153,14,0,0.7272727273
153,15,0,0.4090909091
153,16,0,0.3181818182
153,17,0,0.0
153,18,0,0.04761904762
153,19,0,0.04761904762
153,20,0,0.0
153,21,0,0.0
153,22,0,0.380952381
153,23,0,0.3333333333
153,5,1,0.3333333333
153,6,1,0.3333333333
153,7,1,0.380952381
153,9,1,0.380952381
153,10,1,0.5238095238
153,11,1,0.4761904762
153,12,1,0.4761904762
153,13,1,0.7142857143
153,14,1,0.9047619048
153,15,1,0.9523809524
153,16,1,0.9523809524
153,17,1,0.5714285714
153,18,1,0.3333333333
153,19,1,0.3333333333
153,20,1,0.2380952381
153,21,1,0.1428571429
153,22,1,0.04761904762
153,23,1,0.09523809524
153,5,2,0.09523809524
153,6,2,0.1428571429
153,7,2,0.1304347826
153,8,2,0.4285714286
153,9,2,0.8095238095
153,10,2,1.0
153,11,2,0.9047619048
153,12,2,1.0
153,13,2,1.0
153,14,2,1.0
153,15,2,0.8095238095
153,16,2,0.8571428571
153,17,2,0.380952381
153,18,2,0.04545454545
153,19,2,0.0
153,20,2,0.0
153,21,2,0.0
153,22,2,0.04545454545
153,23,2,0.0
153,5,3,0.0
153,6,3,0.04545454545
153,7,3,0.5909090909
153,8,3,0.4090909091
153,9,3,0.95
153,10,3,0.7727272727
153,11,3,0.55
153,12,3,0.3333333333
153,0,4,0.1428571429
153,0,6,0.5238095238
155,0,4,0.0
155,0,6,0.24
155,6,6,0.24
155,7,6,0.28
155,8,6,0.3333333333
155,10,6,0.36
155,12,6,0.52
155,13,6,0.36
155,14,6,0.4
155,15,6,0.24
155,16,6,0.24
155,17,6,0.16
155,18,6,0.16
155,19,6,0.12
155,20,6,0.36
155,22,6,0.12
155,23,6,0.08
155,5,0,0.12
155,6,0,0.16
155,7,0,0.16
155,9,0,0.24
155,10,0,0.4
155,11,0,0.56
155,12,0,0.6
155,13,0,0.6296296296
155,14,0,0.5
155,15,0,0.4615384615
155,16,0,0.4444444444
155,17,0,0.4444444444
155,18,0,0.4444444444
155,19,0,0.3333333333
155,20,0,0.1538461538
155,21,0,0.2692307692
155,22,0,0.3076923077
155,23,0,0.3076923077
155,5,1,0.3461538462
155,6,1,0.3461538462
155,7,1,0.3846153846
155,9,1,0.4230769231
155,10,1,0.5769230769
155,11,1,0.6538461538
155,12,1,0.5769230769
155,13,1,0.5769230769
155,14,1,0.5769230769
155,15,1,0.6538461538
155,16,1,0.7692307692
155,17,1,0.4230769231
155,18,1,0.3461538462
155,19,1,0.2692307692
155,20,1,0.2692307692
155,21,1,0.2307692308
155,22,1,0.2307692308
155,23,1,0.2307692308
155,5,2,0.2307692308
155,6,2,0.2692307692
155,7,2,0.2692307692
155,8,2,0.3076923077
155,9,2,0.6153846154
155,10,2,0.7307692308
155,11,2,0.7692307692
155,12,2,0.7307692308
155,13,2,0.7777777778
155,14,2,0.6923076923
155,15,2,0.7307692308
155,16,2,0.2692307692
155,17,2,0.2222222222
155,18,2,0.0
155,19,2,0.0
155,20,2,0.0
155,21,2,0.0
155,22,2,0.0
155,23,2,0.0
155,5,3,0.0
155,6,3,0.0
155,7,3,0.0
155,8,3,0.0
155,9,3,0.04
155,10,3,0.2222222222
155,11,3,0.2962962963
155,12,3,0.4074074074
156,21,6,0.1290322581
157,14,3,0.3703703703666667
157,15,3,0.14814814816666666
157,16,3,0.01851851852
157,17,3,0.09064327485333334
157,18,3,0.10818713449999999
157,19,3,0.19980506823333333
157,20,3,0.5185185185333334
157,21,3,0.4142300195
157,22,3,0.16276803118333336
157,23,3,0.07407407406666668
157,5,4,0.2680311890666667
157,6,4,0.21442495123333336
157,7,4,0.07309941521666667
157,8,4,0.16179337230000002
157,9,4,0.16081871343333332
157,10,4,0.1403508772
157,11,4,0.33625730996666664
157,12,4,0.2714138286666667
157,13,4,0.15479876161666667
157,14,4,0.28618421053333337
157,15,4,0.25219298246666666
157,16,4,0.4133771929666667
157,17,4,0.5076754386000001
157,18,4,0.4444444444666667
157,19,4,0.41203703703333333
157,20,4,0.35925925926666663
157,21,4,0.5073474284
157,22,4,0.3361823362
157,23,4,0.21367521369999998
157,5,5,0.3831908832
157,6,5,0.4273504273333333
157,7,5,0.4458689458666667
157,8,5,0.38888888889999995
157,9,5,0.432748538
157,10,5,0.7797270955333334
157,11,5,0.7037037037
157,12,5,0.8703703703666666
157,13,5,0.9444444444333332
157,14,5,0.9629629629333333
157,15,5,0.8333333333333334
157,16,5,0.8333333333333334
157,17,5,0.7777777778
157,18,5,0.6666666666666666
157,19,5,0.6091617933666668
157,20,5,0.5438596491333333
157,21,5,0.47368421053333337
157,22,5,0.36842105263333336
157,23,5,0.29824561403333333
158,0,4,0.4545454545
158,0,6,0.347826087
158,6,6,0.347826087
158,7,6,0.347826087
158,8,6,0.347826087
158,10,6,0.3043478261
158,12,6,0.04347826087
158,13,6,0.2173913043
158,14,6,0.1818181818
158,15,6,0.04545454545
158,16,6,0.0
158,17,6,0.0
158,18,6,0.2272727273
158,19,6,0.2272727273
158,20,6,0.2272727273
158,21,6,0.1363636364
158,22,6,0.1363636364
158,23,6,0.3333333333
158,5,0,0.3333333333
158,6,0,0.3333333333
158,7,0,0.1904761905
158,9,0,0.2380952381
158,10,0,0.1428571429
158,11,0,0.2380952381
158,12,0,0.2727272727
158,13,0,0.3181818182
158,14,0,0.1818181818
158,15,0,0.0
158,16,0,0.0
158,17,0,0.1304347826
158,18,0,0.1818181818
158,19,0,0.0
158,20,0,0.5454545455
158,21,0,0.5454545455
158,22,0,0.5454545455
158,23,0,0.5909090909
158,5,1,0.3636363636
158,6,1,0.3636363636
158,7,1,0.3636363636
158,9,1,0.2727272727
158,10,1,0.09090909091
158,11,1,0.09090909091
158,12,1,0.09090909091
158,13,1,0.09090909091
158,14,1,0.1363636364
158,15,1,0.09090909091
158,16,1,0.04545454545
158,17,1,0.09090909091
158,18,1,0.1363636364
158,19,1,0.1363636364
158,20,1,0.09090909091
158,21,1,0.09090909091
158,22,1,0.09090909091
158,23,1,0.09090909091
158,5,2,0.2272727273
158,6,2,0.2727272727
158,7,2,0.2727272727
158,8,2,0.5909090909
158,9,2,0.6818181818
158,10,2,0.7272727273
158,11,2,0.6818181818
158,12,2,0.9090909091
158,13,2,0.9130434783
158,14,2,0.7826086957
158,15,2,0.9130434783
158,16,2,0.8260869565
158,17,2,0.3913043478
158,18,2,0.0
158,19,2,0.0
158,20,2,0.0
158,21,2,0.2173913043
158,22,2,0.2608695652
158,23,2,0.3043478261
158,5,3,0.04347826087
158,6,3,0.04347826087
158,7,3,0.09090909091
158,8,3,0.4090909091
158,9,3,0.6818181818
158,10,3,0.5
158,11,3,0.6363636364
158,12,3,0.5909090909
159,5,6,0.1111111111
160,14,3,0.7714285714
160,15,3,0.3529411765
160,16,3,0.05882352941
160,17,3,0.0
160,18,3,0.0
160,19,3,0.0
160,20,3,0.0
160,21,3,0.05714285714
160,22,3,0.0
160,23,3,0.0
160,5,4,0.02857142857
160,6,4,0.0
160,7,4,0.2285714286
160,8,4,0.2
160,9,4,0.4117647059
160,10,4,0.5
160,11,4,0.5
160,12,4,0.4705882353
160,13,4,0.5142857143
160,14,4,0.1142857143
160,15,4,0.0
160,16,4,0.0
160,17,4,0.0
160,18,4,0.0
160,19,4,0.1470588235
160,20,4,0.02941176471
160,21,4,0.02941176471
160,22,4,0.0
160,23,4,0.0
160,5,5,0.02941176471
160,6,5,0.0
160,7,5,0.02941176471
160,8,5,0.02941176471
160,9,5,0.02941176471
160,10,5,0.0
160,11,5,0.02941176471
160,12,5,0.0
160,13,5,0.02941176471
160,14,5,0.0
160,15,5,0.0
160,16,5,0.0
160,17,5,0.0
160,18,5,0.1764705882
160,19,5,0.0
160,20,5,0.02941176471
160,21,5,0.1470588235
160,22,5,0.1470588235
160,23,5,0.1470588235
160,5,6,0.1764705882
161,9,6,0.1481481481
161,11,6,0.07407407407
162,0,4,0.4444444444
162,0,6,0.4210526316
162,6,6,0.4210526316
162,7,6,0.4210526316
162,8,6,0.5789473684
162,10,6,0.5238095238
162,12,6,0.619047619
162,13,6,0.5238095238
162,14,6,0.5714285714
162,15,6,0.7142857143
162,16,6,0.9523809524
162,17,6,0.9047619048
162,18,6,0.8095238095
162,19,6,0.8095238095
162,20,6,0.8095238095
162,22,6,0.8095238095
162,23,6,0.7619047619
162,5,0,0.2380952381
162,6,0,0.2857142857
162,7,0,0.2857142857
162,9,0,0.4285714286
162,10,0,0.5238095238
162,11,0,0.6363636364
162,12,0,0.7391304348
162,13,0,0.8260869565
162,14,0,0.9130434783
162,15,0,0.6956521739
162,16,0,0.5217391304
162,17,0,0.6086956522
162,18,0,0.4347826087
162,19,0,0.347826087
162,20,0,0.347826087
162,21,0,0.347826087
162,22,0,0.347826087
162,23,0,0.347826087
162,5,1,0.347826087
162,6,1,0.347826087
162,7,1,0.347826087
162,9,1,0.4782608696
162,10,1,0.4347826087
162,11,1,0.5652173913
162,12,1,0.3043478261
162,13,1,0.4347826087
162,14,1,0.3913043478
162,15,1,0.3913043478
162,16,1,0.347826087
162,17,1,0.5652173913
162,18,1,0.5217391304
162,19,1,0.4782608696
162,20,1,0.5652173913
162,21,1,0.5217391304
162,22,1,0.4782608696
162,23,1,0.4782608696
162,5,2,0.4782608696
162,6,2,0.5217391304
162,7,2,0.08695652174
162,8,2,0.2173913043
162,9,2,0.1428571429
162,10,2,0.2380952381
162,11,2,0.380952381
162,12,2,1.0
162,13,2,0.9523809524
162,14,2,1.0
162,15,2,0.5
162,16,2,0.380952381
162,17,2,0.4285714286
162,18,2,0.04545454545
162,19,2,0.04545454545
162,20,2,0.0
162,21,2,0.04545454545
162,22,2,0.04545454545
162,23,2,0.04545454545
162,5,3,0.0
162,6,3,0.0
162,7,3,0.1363636364
162,8,3,0.0
162,9,3,0.1363636364
162,10,3,0.4347826087
162,11,3,0.3913043478
162,12,3,0.347826087
162,14,3,0.4782608696
162,15,3,0.6086956522
162,16,3,0.5217391304
162,17,3,0.5652173913
162,18,3,0.0
162,19,3,0.0
162,20,3,0.0
162,21,3,0.08695652174
162,22,3,0.5652173913
162,23,3,0.6086956522
162,5,4,0.08695652174
162,6,4,0.08695652174
162,7,4,0.1304347826
162,8,4,0.2272727273
162,9,4,0.5
162,10,4,0.5909090909
162,11,4,0.5
162,12,4,0.7272727273
162,13,4,0.7727272727
162,14,4,0.3636363636
162,15,4,0.09090909091
162,16,4,0.1363636364
162,17,4,0.0
162,18,4,0.0
162,19,4,0.0
162,20,4,0.0
162,21,4,0.4545454545
162,22,4,0.5
162,23,4,0.4545454545
162,5,5,0.1363636364
162,6,5,0.1818181818
162,7,5,0.2272727273
162,8,5,0.4090909091
162,9,5,0.5217391304
162,10,5,0.4782608696
162,11,5,0.4782608696
162,12,5,0.4347826087
162,13,5,0.3913043478
162,14,5,0.4782608696
162,15,5,0.4782608696
162,16,5,0.5652173913
162,17,5,0.4347826087
162,18,5,0.3043478261
162,19,5,0.2608695652
162,20,5,0.6086956522
162,21,5,0.6086956522
162,22,5,0.347826087
162,23,5,0.347826087
163,9,6,0.04347826087
163,11,6,0.1304347826
163,13,3,0.6363636364
163,5,6,0.2272727273
164,0,4,0.6363636364
164,0,6,0.2
164,6,6,0.2666666667
164,7,6,0.3777777778
164,8,6,0.306122449
164,10,6,0.02083333333
164,12,6,0.4666666667
164,13,6,0.9318181818
164,14,6,0.976744186
164,15,6,1.0
164,16,6,0.976744186
164,17,6,0.9302325581
164,18,6,0.7619047619
164,19,6,0.6744186047
164,20,6,0.7209302326
164,21,6,0.6744186047
164,22,6,0.6976744186
164,23,6,0.6976744186
164,5,0,0.6976744186
164,6,0,0.6976744186
164,7,0,0.5813953488
164,9,0,0.3720930233
164,10,0,0.2093023256
164,11,0,0.02325581395
164,12,0,0.3541666667
164,13,0,0.4042553191
164,14,0,0.6590909091
164,15,0,0.6363636364
164,16,0,0.6279069767
164,17,0,0.7906976744
164,18,0,0.5581395349
164,19,0,0.7441860465
164,20,0,0.9534883721
164,21,0,0.9534883721
164,22,0,0.9534883721
164,23,0,0.9534883721
164,5,1,0.2619047619
164,6,1,0.2619047619
164,7,1,0.2380952381
164,9,1,0.2291666667
164,10,1,0.1632653061
164,11,1,0.08163265306
164,12,1,0.04166666667
164,13,1,0.1041666667
164,14,1,0.1041666667
164,15,1,0.08333333333
164,16,1,0.0625
164,17,1,0.0625
164,18,1,0.0625
164,19,1,0.02083333333
164,20,1,0.125
164,21,1,0.1875
164,22,1,0.25
164,23,1,0.02083333333
164,5,2,0.4375
164,6,2,0.4255319149
164,7,2,0.3333333333
164,8,2,0.04166666667
164,9,2,0.0
164,10,2,0.04255319149
164,11,2,0.0
164,12,2,0.914893617
164,13,2,0.9361702128
164,14,2,0.8936170213
164,15,2,0.9787234043
164,16,2,0.9574468085
164,17,2,1.0
164,18,2,0.4693877551
164,19,2,0.0
164,20,2,0.08163265306
164,21,2,0.08333333333
164,22,2,0.0612244898
164,23,2,0.04081632653
164,5,3,0.4081632653
164,6,3,0.3469387755
164,7,3,0.2291666667
164,8,3,0.0
164,9,3,0.02083333333
164,10,3,0.04166666667
164,11,3,0.0
164,12,3,0.4081632653
165,9,6,0.5909090909
165,11,6,1.0
165,14,3,0.85
165,15,3,0.7
165,16,3,0.0
165,17,3,0.0
165,18,3,0.0
165,19,3,0.09523809524
165,20,3,0.04761904762
165,21,3,0.2380952381
165,22,3,0.0
165,23,3,0.09523809524
165,5,4,0.09523809524
165,6,4,0.09523809524
165,7,4,0.3333333333
165,8,4,0.9047619048
165,9,4,0.8095238095
165,10,4,0.7619047619
165,11,4,0.7142857143
165,12,4,0.8571428571
165,13,4,0.8
165,14,4,0.7142857143
165,15,4,0.0
165,16,4,0.04761904762
165,17,4,0.0
165,18,4,0.04761904762
165,19,4,0.04761904762
165,20,4,0.04761904762
165,21,4,0.1428571429
165,22,4,0.09523809524
165,23,4,0.09523809524
165,5,5,0.1428571429
165,6,5,0.09523809524
165,7,5,0.09090909091
165,8,5,0.04545454545
165,9,5,0.2727272727
165,10,5,0.3181818182
165,11,5,0.1363636364
165,12,5,0.5
165,13,5,0.7727272727
165,14,5,0.6363636364
165,15,5,0.8571428571
165,16,5,0.8095238095
165,17,5,0.9047619048
165,18,5,0.9047619048
165,19,5,0.9523809524
165,20,5,0.9545454545
165,21,5,1.0
165,22,5,0.7727272727
165,23,5,0.8181818182
165,5,6,0.7727272727
166,13,3,0.3928571429
166,14,3,0.4285714286
166,15,3,0.3214285714
166,16,3,0.3571428571
166,17,3,0.1724137931
166,18,3,0.0
166,19,3,0.0
166,20,3,0.0
166,21,3,0.1724137931
166,22,3,0.1724137931
166,23,3,0.0
166,5,4,0.0
166,6,4,0.0
